_id,timeStampID,rssiLVNGRM,rssiBDRM,rssiKTCHN
ObjectId(619ac16eb50d39992b35bc5c),1637532000,-100,-100,-100
ObjectId(619ac1abb50d39992b35d89a),1637532060,-100,-100,-100
ObjectId(619ac1e7b50d39992b35f7b4),1637532120,-100,-100,-100
ObjectId(619ac222b50d39992b364a81),1637532180,-100,-100,-100
ObjectId(619ac25eb50d39992b3669bd),1637532240,-100,-100,-100
ObjectId(619ac29ab50d39992b3685e9),1637532300,-100,-100,-100
ObjectId(619ac2d7b50d39992b36a63d),1637532360,-100,-100,-100
ObjectId(619ac313b50d39992b36c281),1637532420,-100,-100,-100
ObjectId(619ac34eb50d39992b36e20d),1637532480,-100,-100,-100
ObjectId(619ac38bb50d39992b36fd79),1637532540,-100,-100,-100
ObjectId(619ac3c6b50d39992b371dd8),1637532600,-100,-100,-100
ObjectId(619ac402b50d39992b373a69),1637532660,-100,-100,-100
ObjectId(619ac43fb50d39992b375a18),1637532720,-100,-100,-100
ObjectId(619ac47ab50d39992b377575),1637532780,-100,-100,-100
ObjectId(619ac4b6b50d39992b3794fd),1637532840,-100,-100,-100
ObjectId(619ac4f2b50d39992b37b0e7),1637532900,-100,-100,-100
ObjectId(619ac52eb50d39992b37d030),1637532960,-100,-100,-100
ObjectId(619ac56bb50d39992b37ec22),1637533020,-100,-100,-100
ObjectId(619ac5a6b50d39992b380dd0),1637533080,-100,-100,-100
ObjectId(619ac5e2b50d39992b382905),1637533140,-100,-100,-100
ObjectId(619ac61eb50d39992b384821),1637533200,-100,-100,-100
ObjectId(619ac65ab50d39992b386338),1637533260,-100,-100,-100
ObjectId(619ac696b50d39992b3883a1),1637533320,-100,-100,-100
ObjectId(619ac6d3b50d39992b389f6b),1637533380,-100,-100,-100
ObjectId(619ac70fb50d39992b38be55),1637533440,-100,-100,-100
ObjectId(619ac74bb50d39992b38d9f0),1637533500,-100,-100,-100
ObjectId(619ac786b50d39992b38f9f1),1637533560,-100,-100,-100
ObjectId(619ac7c2b50d39992b3915c7),1637533620,-100,-100,-100
ObjectId(619ac7feb50d39992b393629),1637533680,-100,-100,-100
ObjectId(619ac83bb50d39992b3951f1),1637533740,-100,-100,-100
ObjectId(619ac876b50d39992b39717f),1637533800,-100,-100,-100
ObjectId(619ac8b3b50d39992b398d31),1637533860,-89,-75,-100
ObjectId(619ac8eeb50d39992b39ac50),1637533920,-100,-100,-100
ObjectId(619ac92bb50d39992b39c7ff),1637533980,-100,-100,-100
ObjectId(619ac966b50d39992b39e739),1637534040,-100,-100,-100
ObjectId(619ac9a3b50d39992b3a030d),1637534100,-100,-100,-100
ObjectId(619ac9deb50d39992b3a22b6),1637534160,-100,-100,-100
ObjectId(619aca1ab50d39992b3a3e3a),1637534220,-100,-100,-100
ObjectId(619aca56b50d39992b3a6076),1637534280,-100,-100,-100
ObjectId(619aca93b50d39992b3a7c1c),1637534340,-100,-100,-100
ObjectId(619acaceb50d39992b3a9b6f),1637534400,-100,-100,-100
ObjectId(619acb0ab50d39992b3ab733),1637534460,-100,-100,-100
ObjectId(619acb47b50d39992b3ad6ec),1637534520,-100,-100,-100
ObjectId(619acb82b50d39992b3af328),1637534580,-100,-100,-100
ObjectId(619acbbeb50d39992b3b1247),1637534640,-100,-100,-100
ObjectId(619acbfbb50d39992b3b2e1c),1637534700,-100,-100,-100
ObjectId(619acc39b50d39992b3b4f30),1637534760,-100,-100,-100
ObjectId(619acc72b50d39992b3b69c6),1637534820,-100,-100,-100
ObjectId(619accaeb50d39992b3b88f1),1637534880,-100,-100,-100
ObjectId(619acceab50d39992b3ba431),1637534940,-100,-100,-100
ObjectId(619acd26b50d39992b3bc3c3),1637535000,-100,-100,-100
ObjectId(619acd62b50d39992b3bdfaf),1637535060,-100,-100,-100
ObjectId(619acd9eb50d39992b3bfebd),1637535120,-100,-100,-100
ObjectId(619acddbb50d39992b3c1a69),1637535180,-100,-100,-100
ObjectId(619ace16b50d39992b3c3a10),1637535240,-100,-100,-100
ObjectId(619ace52b50d39992b3c54f9),1637535300,-100,-100,-100
ObjectId(619ace8eb50d39992b3c74ab),1637535360,-100,-80,-100
ObjectId(619acecbb50d39992b3c9083),1637535420,-87,-84,-100
ObjectId(619acf07b50d39992b3cb2ef),1637535480,-92,-77,-100
ObjectId(619acf42b50d39992b3cce86),1637535540,-91,-85,-100
ObjectId(619acf7fb50d39992b3cedc8),1637535600,-85,-88,-100
ObjectId(619acfbab50d39992b3d0a1c),1637535660,-90,-79,-100
ObjectId(619ad3bab50d39992b3f361c),1637535720,-92,-76,-100
ObjectId(619ad3bbb50d39992b3f3689),1637535780,-100,-86,-100
ObjectId(619ad3bcb50d39992b3f370e),1637535840,-100,-100,-100
ObjectId(619ad3bdb50d39992b3f37a1),1637535900,-81,-80,-100
ObjectId(619ad3beb50d39992b3f3830),1637535960,-100,-80,-100
ObjectId(619ad3c0b50d39992b3f38a6),1637536020,-100,-86,-100
ObjectId(619ad3c1b50d39992b3f3923),1637536080,-100,-87,-100
ObjectId(619ad3c2b50d39992b3f399d),1637536140,-100,-84,-100
ObjectId(619ad3c3b50d39992b3f3a32),1637536200,-100,-85,-100
ObjectId(619ad3c4b50d39992b3f3aad),1637536260,-100,-88,-100
ObjectId(619ad3c5b50d39992b3f3b07),1637536320,-93,-85,-100
ObjectId(619ad3c6b50d39992b3f3b73),1637536380,-100,-82,-100
ObjectId(619ad3c8b50d39992b3f3c40),1637536440,-100,-78,-100
ObjectId(619ad3c9b50d39992b3f3ca2),1637536500,-100,-80,-100
ObjectId(619ad3cab50d39992b3f3d14),1637536560,-100,-81,-100
ObjectId(619ad3cbb50d39992b3f3d6f),1637536620,-100,-81,-100
ObjectId(619ad3ccb50d39992b3f3df8),1637536680,-100,-84,-100
ObjectId(619ad3f3b50d39992b3f516d),1637536740,-89,-81,-100
ObjectId(619ad42eb50d39992b3f7090),1637536800,-100,-81,-100
ObjectId(619ad46ab50d39992b3f8bd7),1637536860,-100,-84,-100
ObjectId(619ad4a6b50d39992b3fab76),1637536920,-100,-86,-100
ObjectId(619ad4e2b50d39992b3fc683),1637536980,-100,-80,-100
ObjectId(619ad51eb50d39992b3fe5c6),1637537040,-100,-78,-100
ObjectId(619ad55bb50d39992b40014f),1637537100,-89,-80,-100
ObjectId(619ad597b50d39992b402019),1637537160,-100,-81,-100
ObjectId(619ad5d3b50d39992b403bb5),1637537220,-97,-80,-100
ObjectId(619ad60eb50d39992b405b1d),1637537280,-94,-84,-100
ObjectId(619ad64bb50d39992b40765d),1637537340,-100,-80,-100
ObjectId(619ad686b50d39992b40953a),1637537400,-100,-80,-100
ObjectId(619ad6c2b50d39992b40b0b1),1637537460,-100,-88,-100
ObjectId(619ad6feb50d39992b40cfdb),1637537520,-100,-91,-100
ObjectId(619ad73ab50d39992b40eb84),1637537580,-88,-77,-100
ObjectId(619ad776b50d39992b4109e2),1637537640,-91,-100,-100
ObjectId(619ad7b2b50d39992b4125fc),1637537700,-100,-82,-94
ObjectId(619ad7eeb50d39992b4145c6),1637537760,-100,-84,-100
ObjectId(619ad82ab50d39992b416172),1637537820,-100,-86,-94
ObjectId(619ad866b50d39992b41835f),1637537880,-100,-84,-100
ObjectId(619ad8a2b50d39992b419ec4),1637537940,-100,-91,-100
ObjectId(619ad8deb50d39992b41bd4d),1637538000,-90,-73,-100
ObjectId(619ad91ab50d39992b41d8df),1637538060,-100,-81,-100
ObjectId(619ad956b50d39992b41f7b1),1637538120,-100,-79,-100
ObjectId(619ad992b50d39992b421335),1637538180,-100,-82,-100
ObjectId(619ad9cfb50d39992b4232e0),1637538240,-92,-100,-100
ObjectId(619ada0ab50d39992b424db5),1637538300,-93,-76,-100
ObjectId(619ada46b50d39992b426d14),1637538360,-93,-79,-100
ObjectId(619ada83b50d39992b428828),1637538420,-100,-83,-100
ObjectId(619adabeb50d39992b42a722),1637538480,-92,-82,-100
ObjectId(619adafab50d39992b42c1f2),1637538540,-87,-79,-100
ObjectId(619adb37b50d39992b42e0d3),1637538600,-100,-78,-100
ObjectId(619adb72b50d39992b42fbd1),1637538660,-100,-75,-100
ObjectId(619adbaeb50d39992b431ae9),1637538720,-100,-75,-100
ObjectId(619adbeab50d39992b43361a),1637538780,-100,-75,-100
ObjectId(619adc26b50d39992b435556),1637538840,-100,-74,-100
ObjectId(619adc62b50d39992b4370ae),1637538900,-91,-69,-100
ObjectId(619adc9eb50d39992b438f42),1637538960,-92,-78,-100
ObjectId(619adcdab50d39992b43aaae),1637539020,-91,-77,-100
ObjectId(619add16b50d39992b43cb65),1637539080,-92,-81,-100
ObjectId(619add53b50d39992b43e6b8),1637539140,-95,-83,-100
ObjectId(619add8fb50d39992b440582),1637539200,-93,-80,-100
ObjectId(619addcbb50d39992b4420cf),1637539260,-88,-80,-100
ObjectId(619ade06b50d39992b443f32),1637539320,-93,-100,-100
ObjectId(619ade43b50d39992b445a80),1637539380,-96,-76,-100
ObjectId(619ade7eb50d39992b4478e7),1637539440,-91,-79,-100
ObjectId(619adebbb50d39992b44cbcf),1637539500,-91,-83,-100
ObjectId(619adef7b50d39992b44eaa9),1637539560,-89,-83,-100
ObjectId(619adf32b50d39992b4505ba),1637539620,-92,-88,-100
ObjectId(619adf6fb50d39992b452475),1637539680,-100,-76,-100
ObjectId(619adfabb50d39992b453f72),1637539740,-100,-87,-100
ObjectId(619adfe6b50d39992b455df2),1637539800,-86,-82,-100
ObjectId(619ae022b50d39992b45790f),1637539860,-88,-75,-100
ObjectId(619ae05eb50d39992b4597d9),1637539920,-89,-79,-100
ObjectId(619ae09bb50d39992b45b373),1637539980,-100,-76,-100
ObjectId(619ae0d6b50d39992b45d227),1637540040,-91,-80,-100
ObjectId(619ae112b50d39992b45ed58),1637540100,-92,-84,-100
ObjectId(619ae14eb50d39992b460d1b),1637540160,-100,-84,-100
ObjectId(619ae18ab50d39992b462846),1637540220,-100,-87,-100
ObjectId(619ae1c6b50d39992b46495f),1637540280,-100,-82,-100
ObjectId(619ae202b50d39992b4663ba),1637540340,-100,-81,-100
ObjectId(619ae23eb50d39992b46829f),1637540400,-100,-76,-100
ObjectId(619ae27bb50d39992b469da6),1637540460,-100,-82,-100
ObjectId(619ae2b6b50d39992b46bc0b),1637540520,-100,-77,-100
ObjectId(619ae2f2b50d39992b46d6cd),1637540580,-100,-81,-100
ObjectId(619ae32eb50d39992b46f49f),1637540640,-100,-80,-100
ObjectId(619ae36ab50d39992b470fa9),1637540700,-100,-82,-100
ObjectId(619ae3a6b50d39992b472ee0),1637540760,-100,-81,-100
ObjectId(619ae3e2b50d39992b47493f),1637540820,-91,-75,-100
ObjectId(619ae41eb50d39992b47686b),1637540880,-100,-86,-100
ObjectId(619ae45ab50d39992b47835a),1637540940,-100,-76,-100
ObjectId(619ae496b50d39992b47a2a3),1637541000,-100,-78,-100
ObjectId(619ae4d2b50d39992b47bd84),1637541060,-100,-76,-100
ObjectId(619ae50fb50d39992b47dd1a),1637541120,-100,-76,-100
ObjectId(619ae54ab50d39992b47f892),1637541180,-100,-100,-100
ObjectId(619ae54ab50d39992b47f891),1637541180,,-76,
ObjectId(619ae587b50d39992b48179b),1637541240,-100,-76,-100
ObjectId(619ae5c2b50d39992b4832b4),1637541300,-100,-76,-100
ObjectId(619ae5feb50d39992b48521a),1637541360,-95,-81,-100
ObjectId(619ae63ab50d39992b486d12),1637541420,-100,-80,-100
ObjectId(619ae677b50d39992b488f6e),1637541480,-100,-81,-100
ObjectId(619ae6b2b50d39992b48aa47),1637541540,-100,-84,-100
ObjectId(619ae6eeb50d39992b48c8c6),1637541600,-94,-81,-100
ObjectId(619ae72ab50d39992b48e426),1637541660,-94,-81,-100
ObjectId(619ae766b50d39992b490315),1637541720,-100,-82,-100
ObjectId(619ae7a3b50d39992b491eef),1637541780,-96,-82,-100
ObjectId(619ae7dfb50d39992b493db7),1637541840,-94,-81,-100
ObjectId(619ae81ab50d39992b4958b6),1637541900,-100,-83,-100
ObjectId(619ae856b50d39992b4977fd),1637541960,-96,-84,-100
ObjectId(619ae892b50d39992b499336),1637542020,-100,-83,-100
ObjectId(619ae8ceb50d39992b49b22c),1637542080,-94,-81,-100
ObjectId(619ae90ab50d39992b49cd2a),1637542140,-100,-82,-100
ObjectId(619ae947b50d39992b49ec2e),1637542200,-95,-83,-100
ObjectId(619ae982b50d39992b4a0714),1637542260,-94,-85,-100
ObjectId(619ae9bfb50d39992b4a24a7),1637542320,-90,-76,-100
ObjectId(619ae9fab50d39992b4a4103),1637542380,-88,-76,-100
ObjectId(619aea37b50d39992b4a603c),1637542440,-96,-86,-100
ObjectId(619aea73b50d39992b4a7b36),1637542500,-100,-78,-100
ObjectId(619aeaaeb50d39992b4a9a28),1637542560,-92,-78,-100
ObjectId(619aeaeab50d39992b4ab551),1637542620,-93,-78,-100
ObjectId(619aeb26b50d39992b4ad735),1637542680,-93,-82,-100
ObjectId(619aeb62b50d39992b4af291),1637542740,-93,-78,-100
ObjectId(619aeb9eb50d39992b4b10be),1637542800,-96,-78,-100
ObjectId(619aebdab50d39992b4b2c20),1637542860,-92,-79,-100
ObjectId(619aec16b50d39992b4b5888),1637542920,-93,-83,-100
ObjectId(619aec52b50d39992b4b9c51),1637542980,-92,-79,-100
ObjectId(619aec8eb50d39992b4bbbb4),1637543040,-90,-82,-100
ObjectId(619aeccab50d39992b4bd707),1637543100,-91,-78,-100
ObjectId(619aed06b50d39992b4bf481),1637543160,-100,-79,-100
ObjectId(619aed42b50d39992b4c1169),1637543220,-94,-79,-100
ObjectId(619aed7eb50d39992b4c3064),1637543280,-100,-79,-100
ObjectId(619aedbab50d39992b4c4b18),1637543340,-100,-83,-100
ObjectId(619aedf6b50d39992b4c6a41),1637543400,-93,-83,-100
ObjectId(619aee32b50d39992b4c8531),1637543460,-100,-83,-100
ObjectId(619aee6eb50d39992b4ca44c),1637543520,-100,-87,-100
ObjectId(619aeeaab50d39992b4cbe67),1637543580,-100,-87,-100
ObjectId(619aeee6b50d39992b4cdc80),1637543640,-100,-84,-100
ObjectId(619aef22b50d39992b4cf7e1),1637543700,-100,-88,-100
ObjectId(619aef5eb50d39992b4d1661),1637543760,-100,-86,-100
ObjectId(619aef9ab50d39992b4d31bd),1637543820,-100,-84,-100
ObjectId(619aefd6b50d39992b4d53a8),1637543880,-100,-88,-100
ObjectId(619af013b50d39992b4d6f0a),1637543940,-94,-89,-100
ObjectId(619af04eb50d39992b4d8e58),1637544000,-95,-84,-100
ObjectId(619af08ab50d39992b4daa12),1637544060,-97,-88,-100
ObjectId(619af0c6b50d39992b4dc979),1637544120,-95,-83,-100
ObjectId(619af103b50d39992b4de513),1637544180,-100,-76,-100
ObjectId(619af13eb50d39992b4e0461),1637544240,-100,-80,-100
ObjectId(619af17ab50d39992b4e1fa9),1637544300,-94,-84,-100
ObjectId(619af1b6b50d39992b4e3efc),1637544360,-100,-81,-100
ObjectId(619af1f2b50d39992b4e5a44),1637544420,-94,-82,-100
ObjectId(619af22fb50d39992b4e7967),1637544480,-100,-82,-100
ObjectId(619af26ab50d39992b4e93ec),1637544540,-100,-85,-100
ObjectId(619af2a6b50d39992b4eb299),1637544600,-100,-82,-100
ObjectId(619af2e2b50d39992b4ece3e),1637544660,-100,-84,-100
ObjectId(619af31eb50d39992b4eec4e),1637544720,-100,-82,-100
ObjectId(619af35bb50d39992b4f07b2),1637544780,-100,-83,-100
ObjectId(619af396b50d39992b4f2661),1637544840,-100,-83,-100
ObjectId(619af3d2b50d39992b4f4148),1637544900,-96,-83,-100
ObjectId(619af40eb50d39992b4f607c),1637544960,-100,-81,-100
ObjectId(619af44bb50d39992b4f7c2f),1637545020,-100,-83,-100
ObjectId(619af486b50d39992b4f9e51),1637545080,-100,-82,-100
ObjectId(619af4c2b50d39992b4fb9ce),1637545140,-100,-85,-100
ObjectId(619af4feb50d39992b4fda0e),1637545200,-87,-80,-100
ObjectId(619af53bb50d39992b4ff5fa),1637545260,-100,-82,-100
ObjectId(619af576b50d39992b5015e5),1637545320,-100,-80,-100
ObjectId(619af5b2b50d39992b5030a3),1637545380,-100,-79,-100
ObjectId(619af5efb50d39992b504f79),1637545440,-100,-79,-100
ObjectId(619af62ab50d39992b506abd),1637545500,-100,-81,-100
ObjectId(619af666b50d39992b508a06),1637545560,-100,-81,-100
ObjectId(619af6a2b50d39992b50a60a),1637545620,-100,-80,-100
ObjectId(619af6deb50d39992b50c533),1637545680,-100,-81,-100
ObjectId(619af71eb50d39992b50e15f),1637545740,-100,-80,-100
ObjectId(619af756b50d39992b50ff63),1637545800,-100,-81,-100
ObjectId(619af793b50d39992b5118d6),1637545860,-100,-77,-100
ObjectId(619af7ceb50d39992b51352c),1637545920,-91,-78,-100
ObjectId(619af80bb50d39992b51500b),1637545980,-96,-81,-100
ObjectId(619af847b50d39992b516f03),1637546040,-100,-78,-100
ObjectId(619af882b50d39992b518a09),1637546100,-96,-77,-100
ObjectId(619af8beb50d39992b51a965),1637546160,-100,-79,-100
ObjectId(619af8fab50d39992b51c4cb),1637546220,-100,-79,-100
ObjectId(619af936b50d39992b51e664),1637546280,-100,-80,-100
ObjectId(619af973b50d39992b52013c),1637546340,-100,-80,-100
ObjectId(619af9afb50d39992b521fe7),1637546400,-100,-77,-100
ObjectId(619af9eab50d39992b523b78),1637546460,-100,-77,-100
ObjectId(619afa26b50d39992b525a9d),1637546520,-100,-81,-100
ObjectId(619afa62b50d39992b52948c),1637546580,-94,-81,-100
ObjectId(619afa9eb50d39992b52cae1),1637546640,-100,-81,-100
ObjectId(619afadab50d39992b52e608),1637546700,-100,-82,-100
ObjectId(619afb16b50d39992b530473),1637546760,-93,-79,-100
ObjectId(619afb52b50d39992b531fc4),1637546820,-100,-77,-100
ObjectId(619afb8fb50d39992b533ef7),1637546880,-100,-81,-100
ObjectId(619afbcab50d39992b5359a1),1637546940,-92,-80,-100
ObjectId(619afc06b50d39992b53783f),1637547000,-100,-78,-100
ObjectId(619afc42b50d39992b5393c3),1637547060,-94,-80,-100
ObjectId(619afc7eb50d39992b53b2c0),1637547120,-92,-78,-100
ObjectId(619afcbab50d39992b53ce52),1637547180,-91,-82,-100
ObjectId(619afcf6b50d39992b53ecf2),1637547240,-100,-81,-100
ObjectId(619afd32b50d39992b540849),1637547300,-94,-80,-100
ObjectId(619afd6eb50d39992b542626),1637547360,-100,-80,-100
ObjectId(619afdabb50d39992b544116),1637547420,-95,-78,-100
ObjectId(619afde6b50d39992b54625a),1637547480,-100,-76,-100
ObjectId(619afe22b50d39992b547d9f),1637547540,-97,-80,-100
ObjectId(619afe5eb50d39992b549c37),1637547600,-92,-80,-100
ObjectId(619afe9ab50d39992b54b7d1),1637547660,-100,-81,-100
ObjectId(619afed6b50d39992b54d5ec),1637547720,-94,-80,-100
ObjectId(619aff12b50d39992b54f194),1637547780,-100,-81,-100
ObjectId(619aff4eb50d39992b551064),1637547840,-95,-81,-100
ObjectId(619aff8bb50d39992b552b27),1637547900,-100,-77,-100
ObjectId(619affc6b50d39992b554a16),1637547960,-92,-80,-100
ObjectId(619b0003b50d39992b556588),1637548020,-100,-78,-100
ObjectId(619b003eb50d39992b5584fe),1637548080,-96,-78,-100
ObjectId(619b007bb50d39992b55a016),1637548140,-93,-77,-100
ObjectId(619b00b6b50d39992b55bf62),1637548200,-95,-81,-100
ObjectId(619b00f2b50d39992b55dad3),1637548260,-91,-79,-100
ObjectId(619b012eb50d39992b55f9b4),1637548320,-100,-77,-100
ObjectId(619b016bb50d39992b5614a7),1637548380,-95,-80,-100
ObjectId(619b01a6b50d39992b5633d4),1637548440,-95,-79,-100
ObjectId(619b01e2b50d39992b564e0f),1637548500,-95,-80,-100
ObjectId(619b021eb50d39992b566dcf),1637548560,-100,-81,-100
ObjectId(619b025ab50d39992b5688e6),1637548620,-100,-78,-100
ObjectId(619b0296b50d39992b56aae2),1637548680,-94,-80,-100
ObjectId(619b02d2b50d39992b56c621),1637548740,-91,-78,-100
ObjectId(619b030eb50d39992b56e5a0),1637548800,-94,-77,-100
ObjectId(619b034bb50d39992b57015f),1637548860,-100,-83,-100
ObjectId(619b0386b50d39992b572003),1637548920,-87,-72,-100
ObjectId(619b03c3b50d39992b573bf7),1637548980,-86,-73,-100
ObjectId(619b03feb50d39992b575b33),1637549040,-100,-74,-100
ObjectId(619b043bb50d39992b5776cf),1637549100,-100,-71,-100
ObjectId(619b0477b50d39992b579606),1637549160,-100,-71,-100
ObjectId(619b04b2b50d39992b57b117),1637549220,-100,-75,-100
ObjectId(619b04eeb50d39992b57cfee),1637549280,-100,-71,-100
ObjectId(619b052ab50d39992b57eb12),1637549340,-100,-71,-100
ObjectId(619b0566b50d39992b580a49),1637549400,-100,-76,-100
ObjectId(619b05a3b50d39992b582521),1637549460,-100,-76,-100
ObjectId(619b05deb50d39992b584412),1637549520,-100,-76,-100
ObjectId(619b061bb50d39992b585f85),1637549580,-100,-71,-100
ObjectId(619b0656b50d39992b587e2e),1637549640,-100,-71,-100
ObjectId(619b0692b50d39992b589942),1637549700,-100,-76,-100
ObjectId(619b06ceb50d39992b58b828),1637549760,-100,-71,-100
ObjectId(619b070ab50d39992b58d2e4),1637549820,-100,-76,-100
ObjectId(619b0746b50d39992b58f3da),1637549880,-100,-71,-100
ObjectId(619b0782b50d39992b590f40),1637549940,-100,-70,-100
ObjectId(619b07beb50d39992b592e10),1637550000,-91,-71,-100
ObjectId(619b07fab50d39992b594907),1637550060,-93,-89,-100
ObjectId(619b0836b50d39992b5968f6),1637550120,-100,-76,-100
ObjectId(619b0872b50d39992b59a428),1637550180,-100,-84,-100
ObjectId(619b08aeb50d39992b59d9e8),1637550240,-100,-84,-100
ObjectId(619b08eab50d39992b59f50f),1637550300,-100,-84,-100
ObjectId(619b0927b50d39992b5a1506),1637550360,-100,-82,-100
ObjectId(619b0962b50d39992b5a2f63),1637550420,-100,-83,-100
ObjectId(619b099eb50d39992b5a4d2e),1637550480,-100,-82,-100
ObjectId(619b09dab50d39992b5a6775),1637550540,-100,-82,-100
ObjectId(619b0a17b50d39992b5a85a1),1637550600,-100,-82,-100
ObjectId(619b0a52b50d39992b5a9ed7),1637550660,-100,-84,-100
ObjectId(619b0a8fb50d39992b5abd05),1637550720,-100,-76,-100
ObjectId(619b0acab50d39992b5ad70f),1637550780,-100,-83,-100
ObjectId(619b0b07b50d39992b5af486),1637550840,-100,-81,-100
ObjectId(619b0b42b50d39992b5b0eef),1637550900,-100,-82,-100
ObjectId(619b0b7eb50d39992b5b2de0),1637550960,-100,-76,-100
ObjectId(619b0bbab50d39992b5b47a8),1637551020,-100,-76,-100
ObjectId(619b0bf6b50d39992b5b693b),1637551080,-100,-82,-100
ObjectId(619b0c32b50d39992b5b8402),1637551140,-100,-81,-100
ObjectId(619b0c6eb50d39992b5ba296),1637551200,-100,-82,-100
ObjectId(619b0caab50d39992b5bbdf2),1637551260,-91,-83,-100
ObjectId(619b0ce6b50d39992b5bdcb6),1637551320,-100,-75,-100
ObjectId(619b0d22b50d39992b5bf839),1637551380,-100,-75,-100
ObjectId(619b0d5fb50d39992b5c1653),1637551440,-98,-82,-100
ObjectId(619b0d9ab50d39992b5c3068),1637551500,-100,-75,-100
ObjectId(619b0dd7b50d39992b5c4ed6),1637551560,-88,-71,-100
ObjectId(619b0e12b50d39992b5c6891),1637551620,-91,-74,-100
ObjectId(619b0e4eb50d39992b5c86c4),1637551680,-89,-74,-100
ObjectId(619b0e8ab50d39992b5ca15c),1637551740,-93,-71,-100
ObjectId(619b0ec6b50d39992b5cc014),1637551800,-91,-78,-100
ObjectId(619b0f02b50d39992b5cdb54),1637551860,-100,-78,-100
ObjectId(619b0f3fb50d39992b5cfa6d),1637551920,-96,-78,-100
ObjectId(619b0f7ab50d39992b5d1506),1637551980,-96,-75,-100
ObjectId(619b0fb6b50d39992b5d3482),1637552040,-90,-75,-100
ObjectId(619b0ff2b50d39992b5d5062),1637552100,-93,-79,-100
ObjectId(619b102fb50d39992b5d6f9c),1637552160,-94,-78,-100
ObjectId(619b106bb50d39992b5d8b0d),1637552220,-92,-77,-100
ObjectId(619b10a6b50d39992b5dad2d),1637552280,-91,-77,-100
ObjectId(619b10e2b50d39992b5dc831),1637552340,-93,-77,-100
ObjectId(619b111eb50d39992b5de7b8),1637552400,-91,-78,-100
ObjectId(619b115ab50d39992b5e027f),1637552460,-88,-77,-100
ObjectId(619b1196b50d39992b5e2239),1637552520,-95,-76,-100
ObjectId(619b11d2b50d39992b5e3e4e),1637552580,-90,-75,-100
ObjectId(619b120eb50d39992b5e5c44),1637552640,-90,-76,-100
ObjectId(619b124ab50d39992b5e7842),1637552700,-90,-78,-100
ObjectId(619b1286b50d39992b5e9783),1637552760,-100,-84,-100
ObjectId(619b12c2b50d39992b5eb264),1637552820,-100,-76,-100
ObjectId(619b12feb50d39992b5ed145),1637552880,-100,-73,-100
ObjectId(619b133ab50d39992b5eec35),1637552940,-100,-76,-100
ObjectId(619b1376b50d39992b5f0a7d),1637553000,-93,-77,-100
ObjectId(619b13b2b50d39992b5f2585),1637553060,-100,-83,-100
ObjectId(619b13eeb50d39992b5f44c4),1637553120,-100,-81,-100
ObjectId(619b142ab50d39992b5f5f27),1637553180,-90,-82,-100
ObjectId(619b1466b50d39992b5f7df5),1637553240,-90,-83,-100
ObjectId(619b14a2b50d39992b5f9998),1637553300,-91,-80,-100
ObjectId(619b14dfb50d39992b5fb91b),1637553360,-89,-88,-100
ObjectId(619b151ab50d39992b5fd376),1637553420,-100,-82,-100
ObjectId(619b1556b50d39992b5ff4e8),1637553480,-89,-83,-100
ObjectId(619b1592b50d39992b601039),1637553540,-93,-88,-100
ObjectId(619b15ceb50d39992b602e72),1637553600,-92,-83,-100
ObjectId(619b160ab50d39992b6049d0),1637553660,-93,-93,-100
ObjectId(619b1646b50d39992b609fa5),1637553720,-92,-75,-100
ObjectId(619b1682b50d39992b60ba26),1637553780,-100,-100,-100
ObjectId(619b16beb50d39992b60d8d6),1637553840,-100,-80,-100
ObjectId(619b16fab50d39992b60f439),1637553900,-100,-80,-100
ObjectId(619b1736b50d39992b6112a1),1637553960,-100,-80,-100
ObjectId(619b1772b50d39992b612dbc),1637554020,-100,-81,-100
ObjectId(619b17aeb50d39992b614ca9),1637554080,-100,-79,-100
ObjectId(619b17eab50d39992b61677e),1637554140,-100,-82,-100
ObjectId(619b1826b50d39992b6186e6),1637554200,-100,-80,-100
ObjectId(619b1862b50d39992b61a208),1637554260,-100,-81,-100
ObjectId(619b189eb50d39992b61c19b),1637554320,-100,-93,-100
ObjectId(619b18dab50d39992b61dc28),1637554380,-100,-80,-100
ObjectId(619b1916b50d39992b61fa65),1637554440,-100,-81,-100
ObjectId(619b1952b50d39992b6215d6),1637554500,-100,-81,-100
ObjectId(619b198fb50d39992b6234d1),1637554560,-100,-82,-100
ObjectId(619b19cab50d39992b624fec),1637554620,-100,-80,-100
ObjectId(619b1a06b50d39992b627156),1637554680,-100,-82,-100
ObjectId(619b1a43b50d39992b628bd3),1637554740,-100,-81,-100
ObjectId(619b1a7eb50d39992b62aa81),1637554800,-100,-82,-100
ObjectId(619b1abab50d39992b62c59c),1637554860,-100,-81,-100
ObjectId(619b1af7b50d39992b62e461),1637554920,-100,-80,-100
ObjectId(619b1b32b50d39992b62fee2),1637554980,-100,-74,-100
ObjectId(619b1b6fb50d39992b631d87),1637555040,-100,-77,-100
ObjectId(619b1baab50d39992b63384a),1637555100,-100,-74,-100
ObjectId(619b1be7b50d39992b635711),1637555160,-100,-79,-100
ObjectId(619b1c22b50d39992b637257),1637555220,-100,-79,-100
ObjectId(619b1c5fb50d39992b6391c0),1637555280,-100,-79,-100
ObjectId(619b1c9ab50d39992b63ab85),1637555340,-100,-79,-100
